ITEM: TIMESTEP
20000
ITEM: NUMBER OF CELLS
13275
ITEM: BOX BOUNDS oo rs pp
-0.0005 0.029
0 0.0045
-0.5 0.5
ITEM: CELLS id xc yc f_Ttra[*] f_Press[*] f_Mrho[*] f_U[*] f_V[*] f_W[*] 
279 0.02735 5e-05 341.008 0.747512 7.38284e-06 316.81 1.0025 1.0025 
280 0.02745 5e-05 338.742 0.7327 7.28495e-06 320.284 0.471016 0.471016 
281 0.02755 5e-05 336.662 0.721239 7.21531e-06 322.709 0.431963 0.431963 
282 0.02765 5e-05 334.191 0.70476 7.10258e-06 327.172 -0.32998 -0.32998 
283 0.02775 5e-05 331.796 0.688043 6.98415e-06 331.733 0.290474 0.290474 
284 0.02785 5e-05 329.448 0.676726 6.91825e-06 335.382 0.519916 0.519916 
285 0.02795 5e-05 327.886 0.664294 6.8235e-06 338.184 0.308211 0.308211 
286 0.02805 5e-05 325.365 0.649496 6.72319e-06 342.994 0.947028 0.947028 
287 0.02815 5e-05 323.702 0.63811 6.63927e-06 346.701 -0.510332 -0.510332 
288 0.02825 5e-05 320.515 0.624204 6.55916e-06 350.846 0.687167 0.687167 
289 0.02835 5e-05 317.64 0.607442 6.44079e-06 356.136 0.325794 0.325794 
290 0.02845 5e-05 315.441 0.595625 6.35953e-06 358.599 0.264753 0.264753 
291 0.02855 5e-05 312.248 0.579117 6.24649e-06 364.131 1.06633 1.06633 
292 0.02865 5e-05 309.108 0.562621 6.13021e-06 368.959 0.831387 0.831387 
293 0.02875 5e-05 306.96 0.550161 6.03641e-06 372.468 1.10223 1.10223 
294 0.02885 5e-05 303.993 0.534124 5.91763e-06 378.913 0.0366672 0.0366672 
295 0.02895 5e-05 300.184 0.51752 5.80644e-06 384.651 1.4023 1.4023 
